,505,1416,2398,3013,3415,55440,64847,209255,211417,218663,230630,239880,246892,247995,252791,255118,255993,282044,286810,291246,293116,310369,324525,330067,331176,336774,338275,351864,354439,355004
505,0,10,10,10,0,10,10,10,8,10,10,0,0,10,10,0,10,10,0,10,9,10,10,10,10,10,10,0,10,10
1416,0,0,10,10,0,10,10,10,0,0,0,0,0,0,8,0,10,6,0,0,0,10,10,10,0,10,0,0,10,0
2398,0,0,0,0,0,10,10,10,0,0,0,0,0,0,10,0,6,0,0,0,0,10,10,10,0,10,0,0,0,1
3013,0,0,10,0,0,10,10,9,2,0,0,0,0,0,0,0,10,0,0,0,0,10,10,10,0,10,0,0,0,0
3415,10,10,10,10,0,9,9,10,10,9,0,0,7,7,10,0,10,10,0,7,10,10,10,10,10,10,10,0,10,10
55440,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,10,0,10,0,0,0,0
64847,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,9,0,10,0,0,0,0
209255,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,1,0,10,10,10,0,10,0,0,0,10
211417,2,10,10,8,0,10,10,10,0,0,10,0,0,10,9,0,10,10,0,0,0,10,10,10,0,10,10,0,10,9
218663,0,10,10,10,1,10,10,10,10,0,10,0,0,10,10,0,10,10,0,10,0,10,10,10,0,10,10,0,10,10
230630,0,10,10,10,10,10,10,10,0,0,0,0,0,10,10,0,10,10,0,0,0,10,10,10,0,10,10,0,10,10
239880,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,5,10,10,9,10,10,10,10,10,10,10,10
246892,10,10,10,10,3,10,10,10,10,10,10,0,0,10,10,0,10,10,0,10,0,10,10,10,10,10,10,10,10,10
247995,0,10,10,10,3,10,10,10,0,0,0,0,0,0,10,0,10,10,0,0,0,10,10,10,0,10,10,0,10,10
252791,0,2,0,10,0,10,10,10,1,0,0,0,0,0,0,0,10,0,0,0,0,10,10,10,0,10,10,0,0,9
255118,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
255993,0,0,4,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,9,0,10,0,0,0,0
282044,0,4,10,10,0,10,10,10,0,0,0,0,0,0,10,0,10,0,0,0,0,10,10,10,0,10,10,0,5,0
286810,10,10,10,10,10,10,10,10,10,10,10,5,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,5,10,10
291246,0,10,10,10,3,10,10,9,10,0,10,0,0,10,10,0,10,10,0,0,0,10,10,10,0,10,10,0,10,10
293116,1,10,10,10,0,10,10,10,10,10,10,0,10,10,10,0,10,10,0,10,0,10,10,10,10,10,10,0,10,10
310369,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324525,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0
330067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,9,0,0,0,0
331176,0,10,10,10,0,10,10,10,10,10,10,0,0,10,10,0,10,10,0,10,0,10,10,10,0,10,10,0,6,10
336774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,0,0,0,0,0,0
338275,0,10,10,10,0,10,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10,10,0,10,0,0,9,10
351864,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,0,10,10,5,10,10,10,10,10,10,10,10,0,10,10
354439,0,0,10,10,0,10,10,10,0,0,0,0,0,0,10,0,10,5,0,0,0,10,10,10,4,10,1,0,0,3
355004,0,10,9,10,0,10,10,0,1,0,0,0,0,0,1,0,10,10,0,0,0,10,10,10,0,10,0,0,7,0
