,3066,4297,4931,53565,217062,222548,234040,238288,244505,245661,261953,275125,285273,292482,298032,300838,301098,301436,302898,304172,306436,309999,319359,321234,338127,338384,340623,344574,354459,354467
3066,0,10,0,10,10,0,8,0,10,10,7,10,6,10,10,10,10,10,10,9,0,10,6,10,10,10,9,10,10,10
4297,0,0,0,9,4,0,0,0,0,0,0,3,10,2,7,3,0,0,10,0,0,0,8,4,0,4,0,2,4,7
4931,10,10,0,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,9,6,10,10,10,10,10,0,10,10,10
53565,0,1,0,0,9,0,0,0,0,7,0,4,10,10,5,3,2,10,10,0,0,1,8,10,2,7,0,2,6,8
217062,0,6,0,1,0,0,0,0,0,0,0,0,10,10,0,0,0,1,10,0,0,0,0,8,0,0,0,3,6,0
222548,10,10,0,10,10,0,9,1,10,10,10,10,10,10,10,10,10,10,10,10,3,10,10,10,10,10,1,10,10,10
234040,2,10,0,10,8,1,0,0,9,10,0,6,6,8,8,9,10,10,10,2,5,0,6,5,10,9,10,10,10,10
238288,10,10,10,10,10,9,10,0,10,10,10,10,10,10,10,10,10,10,10,9,0,10,9,10,10,10,10,10,10,10
244505,0,10,0,10,10,0,1,0,0,9,0,6,10,9,10,8,5,10,10,0,0,1,3,8,9,8,0,10,10,9
245661,0,10,0,3,10,0,0,0,1,0,0,10,10,10,0,10,10,10,10,0,0,0,0,10,10,9,0,10,10,9
261953,3,10,0,10,10,0,10,0,10,10,0,9,10,10,10,10,10,10,10,3,1,10,8,10,10,10,10,9,10,10
275125,0,7,0,6,10,0,4,0,4,0,1,0,10,10,1,3,5,10,10,0,0,0,0,10,3,6,0,9,9,0
285273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292482,0,8,0,0,0,0,1,0,1,0,0,0,10,0,0,0,3,3,10,0,0,0,0,10,6,0,0,6,9,1
298032,0,3,0,5,10,0,2,0,0,10,0,9,10,10,0,9,3,10,10,0,0,3,2,10,2,0,0,6,10,9
300838,0,7,0,7,10,0,1,0,2,0,0,7,10,10,0,0,7,10,9,0,0,1,1,9,6,1,0,3,10,9
301098,0,10,0,7,10,0,0,0,5,0,0,5,10,7,7,3,0,10,10,0,0,0,4,10,5,1,0,9,10,10
301436,0,10,0,0,9,0,0,0,0,0,0,0,10,7,0,0,0,0,9,0,0,0,0,4,0,0,0,0,1,0
302898,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,4,0
304172,1,10,1,10,10,0,8,1,10,10,7,10,10,10,10,10,10,10,10,0,1,1,10,10,10,10,0,10,10,10
306436,10,10,4,10,10,7,5,10,10,10,9,10,10,10,10,10,10,10,10,9,0,10,9,10,10,10,10,10,10,10
309999,0,9,0,9,10,0,10,0,9,10,0,10,9,10,7,9,10,10,10,9,0,0,2,9,10,9,10,10,10,10
319359,4,2,0,2,10,0,4,1,7,10,2,10,10,10,8,9,6,10,10,0,1,8,0,8,4,10,0,9,10,10
321234,0,6,0,0,2,0,0,0,0,0,0,0,10,0,0,1,0,6,8,0,0,1,2,0,3,0,0,6,1,0
338127,0,10,0,8,10,0,0,0,1,0,0,7,10,4,8,4,2,10,10,0,0,0,6,7,0,8,0,3,9,2
338384,0,6,0,3,10,0,1,0,2,1,0,4,10,10,10,9,9,10,10,0,0,1,0,10,2,0,0,7,10,0
340623,1,10,10,10,10,9,0,0,10,10,0,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,0,10,10,10
344574,0,8,0,8,7,0,0,0,0,0,0,1,10,4,4,7,1,10,9,0,0,0,1,4,7,3,0,0,10,3
354459,0,6,0,4,4,0,0,0,0,0,0,1,10,1,0,0,0,9,6,0,0,0,0,9,0,0,0,0,0,0
354467,0,1,0,2,10,0,0,0,1,1,0,10,10,9,1,1,0,10,10,0,0,0,0,10,8,10,0,7,10,0
