,505,1416,2398,3013,3415,55440,64847,209255,211417,218663,230630,239880,246892,247995,252791,255118,255993,282044,286810,291246,293116,310369,324525,330067,331176,336774,338275,351864,354439,355004
505,0,10,10,0,0,10,10,10,0,4,0,0,0,2,10,0,10,0,0,0,0,10,10,10,0,0,9,0,0,10
1416,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10,10,0,0,10,0,0,0
2398,0,0,0,0,0,0,10,0,0,0,6,0,0,0,10,0,1,0,0,0,0,10,10,10,0,0,0,0,0,0
3013,10,10,10,0,10,10,10,10,0,0,10,10,10,10,10,0,10,0,10,0,10,10,10,10,10,7,10,0,0,10
3415,9,10,10,0,0,10,10,0,0,0,10,0,0,0,0,0,10,0,0,0,0,10,10,10,0,0,0,0,0,0
55440,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,9,0,0,0,0,0,0
64847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0
209255,0,10,10,0,10,10,10,0,0,0,0,0,0,10,10,0,10,0,0,0,0,10,10,10,0,0,0,0,0,0
211417,10,10,10,10,10,10,10,10,0,0,4,0,0,10,10,0,10,1,0,0,10,10,10,10,0,0,10,0,0,10
218663,6,10,10,10,10,10,10,10,10,0,10,0,0,4,10,0,10,10,0,0,10,10,10,10,0,10,10,0,0,10
230630,10,10,4,0,0,10,10,10,6,0,0,0,0,0,10,0,10,0,0,0,0,10,10,10,0,0,10,0,0,10
239880,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,10,10,10,10,10,10,2,10,10,0,10
246892,10,10,10,0,10,10,10,10,10,10,10,0,0,10,10,0,10,10,10,10,10,10,10,10,10,0,10,0,10,10
247995,8,10,10,0,10,10,10,0,0,5,10,0,0,0,0,0,10,10,0,9,0,10,10,10,0,10,10,0,0,10
252791,0,10,0,0,10,10,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0,10,10,10,0,0,0,0,0,0
255118,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
255993,0,0,9,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8,0,0,0,0,0,0
282044,10,10,10,10,10,10,10,10,9,0,10,0,0,0,10,0,10,0,0,0,10,10,10,10,0,10,10,0,0,10
286810,10,10,10,0,10,10,10,10,10,10,10,0,0,10,10,0,10,10,0,10,10,10,10,10,0,0,10,10,10,10
291246,10,10,10,10,10,10,10,10,10,10,10,0,0,1,10,0,10,10,0,0,10,10,10,10,0,10,10,0,0,10
293116,10,10,10,0,10,10,10,10,0,0,10,0,0,10,10,0,10,0,0,0,0,10,10,10,0,0,6,0,0,10
310369,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
324525,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330067,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,10,0,0,0,0,0,0,10
331176,10,10,10,0,10,10,10,10,10,10,10,0,0,10,10,0,10,10,10,10,10,10,10,10,0,0,10,1,0,10
336774,10,10,9,3,10,10,10,10,10,0,10,8,10,0,10,0,10,0,10,0,10,10,10,10,10,0,10,0,0,10
338275,0,0,10,0,10,10,10,10,0,0,0,0,0,0,10,0,10,0,0,0,4,10,10,10,0,0,0,0,0,0
351864,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,0,10,10,10,10,10,9,10,10,0,0,10
354439,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,0,10
355004,0,10,10,0,10,10,10,10,0,0,0,0,0,0,10,0,10,0,0,0,0,10,10,0,0,0,10,0,0,0
