,18,505,588,685,51071,51360,52164,84305,207017,211435,218687,219014,220559,230809,234634,256880,262923,264338,266515,284566,289226,303448,325477,327739,331859,337899,341645,349157,352916,353058
18,0,10,0,10,0,10,0,10,0,10,0,0,0,0,0,10,10,10,10,7,10,10,0,10,10,0,10,0,10,0
505,0,0,0,6,0,10,0,0,0,10,0,0,0,0,0,10,10,10,10,0,10,10,0,10,0,0,10,0,10,0
588,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,10,10,0,10,10,0,10,10,0,10,0,10,0
685,0,4,10,0,0,10,0,0,0,10,0,0,0,0,0,0,10,10,10,10,0,10,0,10,0,0,10,0,10,0
51071,10,10,10,10,0,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10
51360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52164,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
84305,0,10,10,10,0,10,0,0,0,10,0,0,0,0,0,0,10,10,10,10,0,10,0,10,0,0,10,0,10,10
207017,10,10,10,10,0,10,0,10,0,10,0,0,0,0,0,10,10,10,10,10,10,10,0,10,10,0,10,0,10,10
211435,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,7,10,0,10,0,10,0,0,10,0,3,0
218687,10,10,10,10,0,10,0,10,10,10,0,9,10,10,0,10,10,10,10,10,10,10,10,10,10,5,10,0,10,10
219014,10,10,10,10,0,10,0,10,10,10,1,0,10,10,0,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10
220559,10,10,10,10,0,10,0,10,10,10,0,0,0,10,0,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10
230809,10,10,10,10,0,10,0,10,10,10,0,0,0,0,0,10,10,10,10,10,10,10,0,10,10,0,10,0,10,10
234634,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
256880,0,0,10,10,0,10,0,10,0,10,0,0,0,0,0,0,10,10,10,10,0,10,0,10,0,0,10,0,10,0
262923,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,10,0,0,10,0,3,0,0,0,0,9,0
264338,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,10,0,10,0
266515,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0
284566,3,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,10,10,10,0,10,10,0,10,10,0,10,0,10,10
289226,0,0,0,10,0,10,0,10,0,10,0,0,0,0,0,10,10,10,10,0,0,10,0,10,9,0,10,0,10,0
303448,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,10,0
325477,10,10,10,10,0,10,0,10,10,10,0,0,0,10,0,10,10,10,10,10,10,10,0,8,10,0,10,0,10,10
327739,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331859,0,10,0,10,0,10,0,10,0,10,0,0,0,0,0,10,10,10,10,0,1,10,0,10,0,0,10,0,10,0
337899,10,10,10,10,0,10,0,10,10,10,5,10,10,10,0,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10
341645,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,10,0,10,0,0,0,0,10,0
349157,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10
352916,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
353058,10,10,10,10,0,10,0,0,0,10,0,0,0,0,0,10,10,10,10,0,10,10,0,10,10,0,10,0,10,0
